viral,prob_False,prob_True
False,0.9993960857,0.0006039092
False,0.9993665814,0.0006333985
False,0.9437327385,0.0562672466
False,0.99198246,0.0080175437
False,0.9978746176,0.0021253931
False,0.9991960526,0.0008039284
False,0.9991630912,0.0008369372
True,0.2424670309,0.7575329542
False,0.9971092343,0.0028907659
False,0.998608768,0.0013912597
False,0.98763448,0.0123655377
False,0.9956455827,0.0043544429
True,0.0325396992,0.9674602747
False,0.9907431602,0.0092568332
False,0.9974488616,0.0025511484
False,0.9918994308,0.0081005804
False,0.8743641376,0.1256358624
False,0.9992918372,0.0007081857
False,0.7503091693,0.2496908009
False,0.9950533509,0.0049466784
False,0.9966849685,0.0033150492
False,0.99920398,0.0007959959
True,0,1
False,0.9991129637,0.000887016
False,0.9607754946,0.0392245241
False,0.9885619879,0.0114379851
False,0.9909085631,0.0090914294
False,0.9231203198,0.0768796727
False,0.9954345226,0.0045654825
False,0.9992660284,0.000733979
False,0.9884773493,0.0115226507
False,0.9077488184,0.0922511891
True,0.2882518172,0.7117481828
False,0.9993412495,0.0006587711
False,0.9986537695,0.0013462508
False,0.9927384257,0.0072615687
False,0.999175787,0.0008242319
False,0.9913496375,0.0086503373
False,0.985532999,0.0144669879
False,0.9991175532,0.0008824734
False,0.9883133769,0.011686611
False,0.9851321578,0.014867818
True,0.0356240496,0.9643759727
False,0.8504338264,0.1495661885
False,0.9979178309,0.0020821863
False,0.9903011322,0.009698851
False,0.9927374721,0.0072625023
False,0.998619616,0.0013803904
False,0.9901990294,0.0098009426
False,0.9987021685,0.0012978377
False,0.9977679253,0.002232074
False,0.9963662624,0.0036337301
False,0.986353159,0.0136468187
False,0.9740579724,0.0259420332
False,0.993909657,0.0060903523
False,0.9992724657,0.0007275455
False,0.9901877642,0.009812233
False,0.9887453914,0.0112545807
False,0.9921949506,0.007805075
False,0.9949910641,0.0050089238
False,0.9974033833,0.0025965886
False,0.9982047677,0.0017952044
False,0.9817289114,0.0182710662
False,0.9882342815,0.0117657091
False,0.9956658483,0.0043341271
False,0.9975973368,0.0024026823
False,0.9986267686,0.0013732341
False,0.9925350547,0.0074649192
False,0.985116303,0.0148836756
False,0.9991570115,0.000842966
False,0.9940276146,0.0059723915
False,0.9985992312,0.0014007523
False,0.9990099072,0.0009900988
False,0.9911016226,0.0088983746
False,0.9976226687,0.0023773101
False,0.9992681146,0.0007319013
False,0.9819221497,0.0180778392
False,0.998794198,0.0012058119
False,0.9991702437,0.0008297338
False,0.9992426634,0.0007573487
False,0.9174396396,0.0825603306
False,0.9876167178,0.0123833064
False,0.9994207025,0.0005792755
False,0.9987942576,0.0012057698
False,0.9993482232,0.0006517907
False,0.999345243,0.0006547783
False,0.9893816113,0.0106183812
False,0.9950518012,0.004948223
False,0.9994816184,0.0005183721
False,0.9994971752,0.000502854
False,0.9982229471,0.0017770738
False,0.9971913099,0.0028086992
False,0.9992960095,0.0007040025
False,0.9407079816,0.0592920184
False,0.99939996,0.0006000429
False,0.9909485579,0.0090514496
False,0.9989763498,0.0010236735
False,0.9994247556,0.0005752384
False,0.9916047454,0.0083952425
False,0.9987413883,0.001258616
False,0.9988975525,0.0011024742
False,0.9963849783,0.0036150257
False,0.998164773,0.0018352019
False,0.9990147352,0.00098526
False,0.9993945956,0.0006053997
False,0.9985463023,0.0014537066
False,0.9993411899,0.0006587885
False,0.9986276031,0.0013723769
False,0.9990130663,0.0009869353
False,0.9860462546,0.0139537593
False,0.9961979389,0.0038020725
False,0.9991368651,0.0008631595
False,0.9988895655,0.0011104236
False,0.9995217323,0.0004782708
False,0.9829984307,0.0170015469
False,0.9889705777,0.0110294344
False,0.9593552947,0.0406447239
False,0.9872144461,0.0127855483
False,0.9961200953,0.0038798789
False,0.9994813204,0.0005186826
False,0.9990476966,0.000952296
False,0.9989036918,0.0010963164
False,0.9880456924,0.0119542833
False,0.9914895892,0.0085103922
False,0.971141994,0.0288580358
False,0.9992441535,0.0007558488
False,0.9993843436,0.0006156352
False,0.9938693047,0.0061307042
False,0.9981185198,0.0018814931
False,0.9994369745,0.0005630204
False,0.9878716469,0.0121283671
False,0.9992483258,0.0007516696
False,0.9923856854,0.0076143327
False,0.9922667742,0.0077332263
False,0.9919000268,0.0080999946
False,0.9995532036,0.000446795
False,0.9995024204,0.0004975655
False,0.999076426,0.0009236023
False,0.9995024204,0.0004975655
False,0.984993875,0.0150061278
False,0.9519628882,0.0480370931
False,0.9991937876,0.0008062348
False,0.9903154373,0.0096845664
False,0.968393743,0.0316062607
False,0.996987164,0.003012825
False,0.9902783036,0.0097216824
False,0.9993719459,0.0006280488
False,0.9994386435,0.0005613557
False,0.9993619919,0.0006380056
False,0.9901789427,0.0098210322
False,0.8330929279,0.1669070721
False,0.980497241,0.0195027608
False,0.9583535194,0.0416465029
False,0.9987806678,0.0012193045
False,0.9994660616,0.00053395
False,0.9991834164,0.0008166075
False,0.9977068305,0.0022931478
False,0.9902409315,0.0097590564
False,0.9546775818,0.0453224368
False,0.9873594642,0.0126405507
False,0.997626543,0.0023734539
True,0.0016025641,0.9983974099
False,0.999304831,0.0006951714
False,0.9837477207,0.0162523016
False,0.9913623929,0.0086375959
False,0.9891755581,0.0108244168
False,0.9261828065,0.0738171786
False,0.9975522161,0.0024478089
False,0.9992207289,0.0007792947
False,0.9995669723,0.000433011
False,0.9993585348,0.0006414841
False,0.998939991,0.0010599893
False,0.9602743983,0.0397255868
False,0.9870269299,0.0129730599
False,0.9995164871,0.0004835288
False,0.9883649349,0.0116350483
False,0.9902053475,0.0097946394
False,0.9994136691,0.0005863272
False,0.9993585348,0.0006414841
False,0.9993246794,0.0006753012
False,0.7497062683,0.2502937317
False,0.990244329,0.0097556664
False,0.8829574585,0.1170425713
False,0.9604337811,0.0395662002
False,0.9962732196,0.0037267793
False,0.9894695282,0.0105304709
False,0.9917414784,0.0082585076
False,0.9897937775,0.0102062011
False,0.9915210009,0.008478974
False,0.9993276,0.0006724123
True,0.1137310192,0.8862689734
False,0.9991264343,0.0008735725
False,0.7516456246,0.2483543903
False,0.9993318915,0.0006680801
False,0.9591533542,0.0408466682
False,0.9928281903,0.0071718032
False,0.9991916418,0.0008083807
False,0.9994309545,0.0005690685
False,0.9991916418,0.0008083807
False,0.9991576672,0.0008423095
False,0.9993602633,0.0006397345
False,0.9992626905,0.0007372849
False,0.9991528392,0.0008471338
False,0.9991953373,0.0008046605
False,0.9552104473,0.0447895601
False,0.9606178999,0.0393821262
False,0.9904077649,0.0095922546
False,0.991248548,0.0087514753
False,0.9894159436,0.0105840303
False,0.9883588552,0.0116411522
False,0.9880769849,0.0119229881
False,0.9894168973,0.0105831297
False,0.5576155782,0.4423844218
False,0.9983451962,0.0016547815
False,0.9860349894,0.0139650311
False,0.9896972775,0.0103027467
False,0.9955325723,0.0044674352
False,0.9894514084,0.010548614
False,0.5057337284,0.4942663014
False,0.9874871373,0.012512845
False,0.999556005,0.000443977
False,0.999362886,0.0006371186
False,0.9701933861,0.0298066139
False,0.9875472188,0.012452784
True,0.0019230769,0.9980769157
False,0.9994336963,0.0005662848
False,0.9912883043,0.0087116743
False,0.9904497266,0.0095502967
False,0.9840158224,0.0159841534
False,0.9722563624,0.027743645
False,0.8228111267,0.1771888882
True,0.0122864256,0.9877135754
False,0.9990469217,0.0009530488
False,0.9917863011,0.0082136691
False,0.9916353226,0.008364697
False,0.9993636012,0.0006363753
False,0.9991275072,0.0008724637
False,0.9924960136,0.0075039654
False,0.9994031787,0.000596848
False,0.9834258556,0.0165741406
False,0.9920958877,0.0079041086
False,0.999091506,0.0009084961
False,0.9979879856,0.0020120202
False,0.9338517785,0.0661482215
False,0.9990743995,0.000925621
False,0.9993025064,0.0006974688
False,0.9986971617,0.0013028657
False,0.9915366769,0.0084633017
False,0.9992215037,0.0007785182
False,0.9927234054,0.007276597
False,0.9919115305,0.0080884611
False,0.9994336367,0.0005663397
False,0.9958258867,0.0041740919
False,0.9992300272,0.0007699679
False,0.9992303252,0.0007697018
False,0.9877006412,0.0122993859
False,0.9920015931,0.0079984199
False,0.9843628407,0.0156371556
False,0.9873327613,0.0126672592
False,0.9911447763,0.0088552004
False,0.9992054701,0.0007945254
False,0.9993674159,0.0006325748
False,0.9957988858,0.0042011403
False,0.9892235398,0.0107764471
False,0.9994297028,0.0005702877
False,0.9878817797,0.0121182213
False,0.9003502131,0.0996498019
False,0.9873856306,0.0126143415
True,0.2691458166,0.7308542132
False,0.998938024,0.0010619697
False,0.99801296,0.0019870282
False,0.999276042,0.0007239432
False,0.9993231297,0.0006768681
False,0.9631846547,0.0368153453
False,0.9882745743,0.0117254173
False,0.9989940524,0.0010059673
False,0.9889112711,0.0110887559
False,0.9919418097,0.0080582034
False,0.9991639853,0.0008359885
False,0.9878880978,0.0121119162
False,0.8711441159,0.1288558692
False,0.9933879375,0.0066120797
False,0.5844748616,0.4155251086
False,0.9971200228,0.0028799865
False,0.9906448126,0.0093551651
False,0.9971046448,0.0028953436
False,0.9933772683,0.0066227303
False,0.9617087841,0.0382912196
False,0.9993556738,0.0006442966
False,0.9797431231,0.0202568993
False,0.9972926378,0.0027073536
False,0.9891337752,0.0108661996
False,0.9873153567,0.0126846591
False,0.9992961884,0.0007037966
False,0.997276783,0.0027232119
False,0.9989485741,0.0010514042
False,0.9960186481,0.0039813356
False,0.9990712404,0.0009287694
False,0.9991440773,0.0008559384
False,0.9922739267,0.007726056
False,0.9990198612,0.0009801388
False,0.9923966527,0.0076033683
False,0.9871140122,0.0128860157
False,0.9917009473,0.0082990499
False,0.9992029071,0.0007970645
False,0.9991878271,0.000812181
False,0.975753665,0.0242463332
False,0.9991540909,0.0008459075
False,0.9993160963,0.0006839159
False,0.9847465158,0.0152534684
False,0.9812053442,0.0187946726
False,0.9891766906,0.0108232796
False,0.9993696809,0.000630309
False,0.9186513424,0.0813486725
False,0.9973571897,0.0026428148
False,0.9427823424,0.0572176687
False,0.9783656001,0.0216344055
False,0.9985399246,0.0014600566
False,0.9777534008,0.0222466029
True,0,1
False,0.9898910522,0.0101089654
False,0.9990449548,0.0009550285
False,0.9903763533,0.009623643
False,0.8520476222,0.1479523778
True,0.0082022147,0.9917978048
False,0.9900597334,0.0099402405
False,0.9865601659,0.013439849
False,0.9882643223,0.0117356637
False,0.9992399216,0.0007600816
False,0.9882660508,0.0117339194
False,0.9993866682,0.0006133243
False,0.999411881,0.0005881132
False,0.9990186691,0.0009813518
False,0.9984921217,0.0015078805
False,0.9909642935,0.0090357251
False,0.9922215343,0.0077784853
False,0.999155879,0.0008441178
False,0.999334991,0.00066502
False,0.9989233017,0.0010767179
False,0.9992876053,0.0007123672
False,0.9991545081,0.0008454971
False,0.9767959118,0.0232040789
False,0.9986822009,0.0013178258
False,0.9992534518,0.0007465227
False,0.9992023706,0.0007976112
False,0.9880986214,0.0119013498
False,0.997615397,0.0023845993
False,0.9993780255,0.000621983
False,0.9992342591,0.0007657269
False,0.6247774363,0.3752225637
False,0.9917351604,0.0082648536
False,0.9992043376,0.0007956398
False,0.9896754026,0.010324575
False,0.9987803698,0.0012196569
False,0.9976222515,0.002377762
False,0.9924496412,0.0075503574
False,0.9970046878,0.0029953122
False,0.9992169142,0.0007830604
False,0.8743976951,0.1256023198
False,0.9893779755,0.0106220162
False,0.9991409779,0.0008590219
False,0.9865084291,0.013491557
False,0.9848363996,0.0151635949
False,0.9055049419,0.094495073
False,0.9928818941,0.0071181064
False,0.9885694385,0.0114305718
False,0.9991415739,0.000858428
False,0.9986429214,0.0013570815
False,0.7396882176,0.2603118122
True,0.0111607146,0.9888392687
False,0.9706747532,0.0293252226
False,0.9862613678,0.0137386033
False,0.990542233,0.0094577614
False,0.9897730947,0.0102268821
False,0.9986272454,0.0013727701
False,0.9989663959,0.001033579
False,0.5822492242,0.4177508056
False,0.9430239797,0.0569760464
False,0.9979335666,0.0020664118
False,0.5060057044,0.4939942956
False,0.8940876722,0.1059123278
False,0.9985788465,0.0014211478
False,0.9988558888,0.0011440987
False,0.9988790751,0.0011209483
False,0.9990133047,0.0009867238
False,0.9916161895,0.0083837891
False,0.988152802,0.0118471943
False,0.9961291552,0.0038708623
False,0.9898303151,0.0101696681
False,0.9583613873,0.0416386239
False,0.998922646,0.0010773512
False,0.9805052876,0.0194946826
False,0.9994652867,0.000534713
False,0.9960680008,0.0039320285
False,0.9983212352,0.001678771
False,0.9931539893,0.0068460205
False,0.9993408918,0.0006591361
False,0.9859720469,0.0140279653
False,0.9991022944,0.0008977206
False,0.9991719127,0.0008280692
False,0.9992437959,0.0007561746
False,0.9991800189,0.0008199761
False,0.9990640879,0.000935908
False,0.9990176558,0.0009823451
False,0.98577106,0.014228913
False,0.7355548739,0.2644451261
False,0.9989377856,0.0010622327
False,0.999425292,0.0005747129
False,0.9867283702,0.0132716447
False,0.9979166985,0.002083319
False,0.9952837229,0.0047162748
False,0.9914324284,0.0085675921
False,0.9993731976,0.0006267777
False,0.9938749671,0.0061250078
False,0.9994087815,0.0005912238
False,0.9900540709,0.0099459244
False,0.9746875167,0.0253124814
False,0.9750410318,0.024958998
False,0.977427423,0.0225725863
False,0.999189198,0.0008108179
False,0.9968671799,0.0031328206
False,0.9991934299,0.0008065774
False,0.9976381063,0.00236192
False,0.9980252981,0.001974727
False,0.9993568659,0.0006431441
False,0.9987618327,0.0012381539
False,0.9992486238,0.0007513926
False,0.8407546878,0.1592452973
False,0.9994210005,0.000579003
False,0.9993419051,0.0006580987
False,0.9992101789,0.0007898128
False,0.9855806828,0.0144193145
False,0.9992780089,0.0007219861
False,0.99926126,0.000738731
False,0.9993125796,0.0006874096
False,0.9991613626,0.0008386149
False,0.9742035866,0.0257964414
False,0.9960657358,0.0039342465
False,0.9860491157,0.0139509067
False,0.990927279,0.0090727396
False,0.9601291418,0.0398708619
False,0.8330057263,0.1669942737
False,0.9990410805,0.0009589444
False,0.8120073676,0.1879926026
False,0.9650388956,0.0349611044
False,0.9992716312,0.0007283482
False,0.9918029308,0.0081970505
False,0.8905679584,0.1094320714
False,0.886582911,0.1134171113
False,0.9917817116,0.0082183126
False,0.9994706511,0.0005293281
False,0.9991975427,0.0008024834
False,0.9876822233,0.0123177981
False,0.9821866751,0.0178133026
False,0.9992659688,0.0007340361
False,0.9994210005,0.000579003
False,0.9913492203,0.0086507741
False,0.9979103804,0.0020896106
False,0.9605045915,0.0394953825
False,0.999102354,0.0008976337
False,0.9990218282,0.000978145
False,0.9339457154,0.066054292
False,0.999315083,0.0006849384
False,0.8490714431,0.1509285271
False,0.9993344545,0.0006655729
False,0.9873139858,0.0126859993
False,0.9983993769,0.0016006187
False,0.9984431863,0.0015568085
False,0.9991213083,0.0008786793
False,0.9914946556,0.0085053341
False,0.9988206029,0.0011794035
False,0.9874436855,0.012556294
False,0.9899923205,0.0100076506
False,0.9927998781,0.0072001289
False,0.9911902547,0.0088097323
False,0.9980554581,0.0019445255
False,0.999301374,0.0006986156
False,0.7984517813,0.2015482187
False,0.9992738366,0.0007261805
False,0.9584280252,0.0415719487
False,0.9912242889,0.0087756906
False,0.9862726927,0.0137273138
False,0.9943519235,0.0056480551
False,0.9988040328,0.0011959928
False,0.9816237092,0.0183763057
False,0.9994678497,0.0005321354
False,0.9993336201,0.0006663811
False,0.9990821481,0.0009178456
False,0.9896601439,0.0103398636
False,0.9742164612,0.0257835258
False,0.9993394017,0.0006605767
False,0.9886734486,0.0113265803
False,0.9816836119,0.0183163844
False,0.9990816116,0.0009184142
False,0.9916005731,0.0083994344
False,0.9992377162,0.0007623127
False,0.9992569089,0.0007431141
False,0.9993029237,0.000697088
False,0.9887459278,0.0112540489
False,0.9974734783,0.002526534
False,0.9986636639,0.0013363383
False,0.9993124604,0.0006875357
False,0.9985345602,0.0014654668
False,0.9994698167,0.0005301585
False,0.9995066524,0.0004933685
False,0.9960945845,0.0039054432
False,0.9984301329,0.0015698564
False,0.9994864464,0.0005135306
False,0.9992839694,0.0007160473
False,0.9994386435,0.0005613304
False,0.9992535114,0.0007464777
False,0.9195702672,0.0804297179
False,0.9919590354,0.008040946
False,0.9827030897,0.0172968823
False,0.9992805719,0.0007194068
False,0.9989186525,0.0010813178
False,0.9661550522,0.0338449404
False,0.9993430972,0.0006569157
False,0.9918801785,0.0081198039
False,0.998860538,0.0011394403
False,0.9994484782,0.0005515428
False,0.9989360571,0.0010639289
False,0.9988695979,0.001130425
False,0.997975409,0.002024574
False,0.999260664,0.0007393387
False,0.9930094481,0.0069905422
False,0.9934776425,0.0065223337
False,0.9945400357,0.0054599373
False,0.9990770221,0.0009229655
False,0.9993658066,0.0006341792
False,0.9994683862,0.0005316077
False,0.9893434644,0.0106565347
False,0.9899557233,0.0100442991
False,0.9994345307,0.0005654843
False,0.9990140796,0.0009859027
